"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043489","RNA stabilization","9/652","70/28943",2.70244763178303e-05,0.00063835486292506,0.000426149892267881,"Mapkapk2/Traf2/Fus/Cirbp/Larp1/Srsf1/Parn/Igf2bp2/Vegfa",9
"GO:0019432","triglyceride biosynthetic process","7/652","40/28943",2.78484571215792e-05,0.000654640542771036,0.000437021808681381,"Scarb1/Slc27a1/Ldlr/Lpin1/Sik1/Gpam/Rgn",7
"GO:0045861","negative regulation of proteolysis","22/652","361/28943",2.8002030253292e-05,0.000655085957752495,0.000437319156688559,"Dnajb2/Epha4/Marchf7/Thbs1/Chac1/Siah2/Klf4/Ptpn3/Serpine1/Pzp/Ppp1r15a/Furin/Picalm/Serpinh1/Cryab/Nle1/Serpinb6b/Nr4a1/Anks1/Hspa1b/Hsp90ab1/Vegfa",22
"GO:0045860","positive regulation of protein kinase activity","22/652","363/28943",3.04388988255331e-05,0.000707308213754115,0.00047218144107236,"Epha4/Traf2/Thbs1/Il1b/Sdc4/Tlr4/Tead1/Slc27a1/Acvr2b/Agap2/Wnk4/Map2k6/Hsp90aa1/Agtr1a/Nedd9/Adra1a/Rgcc/Angpt1/Cdkn1a/Hsp90ab1/Vegfa/Pdgfrb",22
"GO:0071901","negative regulation of protein serine/threonine kinase activity","11/652","107/28943",3.05250153901282e-05,0.000707308213754115,0.00047218144107236,"Il1b/Dnaja1/Nppa/Gadd45a/Dusp16/Chordc1/Dusp7/Inpp5k/Prkar1a/Hmgcr/Cdkn1a",11
"GO:0018126","protein hydroxylation","6/652","28/28943",3.15231611290202e-05,0.000724555719613717,0.000483695448704854,"Plod1/P4ha1/P4ha2/Jmjd4/Jmjd6/Egln3",6
"GO:0031647","regulation of protein stability","20/652","312/28943",3.15671624657024e-05,0.000724555719613717,0.000483695448704854,"Epha4/Marchf7/B4galt5/Cct3/Mul1/Per3/Apbb2/Cct6a/Aak1/Bag3/Calr/Hspa8/Cryab/Cmtm6/Xbp1/Nr1d1/Hsp90aa1/Mylip/Cct5/Hsp90ab1",20
"GO:1904037","positive regulation of epithelial cell apoptotic process","7/652","41/28943",3.29335385998316e-05,0.000750975479035531,0.000501332625587568,"Thbs1/Ppargc1a/Foxo3/Xbp1/Ccl2/Rgcc/Pdcd4",7
"GO:0007162","negative regulation of cell adhesion","20/652","313/28943",3.30268706357591e-05,0.000750975479035531,0.000501332625587568,"Epha4/Plxna2/Marchf7/Thbs1/Sdc4/Cebpb/Klf4/Ptpn11/Hspb1/Serpine1/Gimap3/Plxna1/Pde3b/Prkar1a/Rgcc/Angpt1/Btla/Vegfa/Sema6a/Prkg1",20
"GO:0006869","lipid transport","24/652","419/28943",3.35072583280208e-05,0.000758354972205346,0.000506258992412594,"Slc43a3/Thbs1/Il1b/Abca1/Atp10d/Spp1/Ptpn11/Scarb1/Slco3a1/Furin/Irs2/Slc27a1/Ldlr/Anxa2/Cry1/Wnk4/Abca8b/Abca8a/Abca6/Map2k6/Nfkbia/Agtr1a/Npc1/Osbp",24
"GO:0060326","cell chemotaxis","20/652","314/28943",3.45466085807172e-05,0.000778258321082268,0.000519545975049187,"Ackr3/Eng/Thbs1/Il1b/Csf3r/Spp1/Cmklr1/Hspb1/Serpine1/Met/Calr/Itga9/Ccl2/Ccl9/Agtr1a/Nr4a1/Crkl/Vegfa/Pdgfrb/Fgf16",20
"GO:1902600","proton transmembrane transport","10/652","90/28943",3.55948942088179e-05,0.00079658569816055,0.00053178087795519,"Pm20d1/Atp1a1/Atp6v1b2/Nr3c2/Atp6v0d1/Slc46a1/Atpsckmt/ND4/ND5/CYTB",10
"GO:0051017","actin filament bundle assembly","14/652","171/28943",3.56875631317304e-05,0.00079658569816055,0.00053178087795519,"Clasp1/Mkks/Sdc4/Eln/Met/Zyx/Ppfia1/Ccn2/Hsp90b1/Sh3pxd2b/Inpp5k/Actg1/Rgcc/Srf",14
"GO:0016525","negative regulation of angiogenesis","11/652","109/28943",3.63012286982187e-05,0.000802917176570602,0.000536007616089488,"Thbs1/Klf4/Serpine1/Gadd45a/Pde3b/Ccl2/Rgcc/Cldn5/Adamts1/Thbs2/Sema6a",11
"GO:0048661","positive regulation of smooth muscle cell proliferation","11/652","109/28943",3.63012286982187e-05,0.000802917176570602,0.000536007616089488,"Thbs1/Nr4a3/Tlr4/Ppargc1a/Hpgd/Nampt/Agtr1a/Hmgcr/Adamts1/Vegfa/Pdgfrb",11
"GO:2000278","regulation of DNA biosynthetic process","12/652","129/28943",3.67319571724772e-05,0.000806296536956737,0.000538263593365023,"Cct3/Klf4/Cct6a/Hsp90aa1/Rgcc/Cct5/Parn/Cdkn1a/Hsp90ab1/Vegfa/Pdgfrb/Rgn",12
"GO:0043523","regulation of neuron apoptotic process","19/652","290/28943",3.67854153728721e-05,0.000806296536956737,0.000538263593365023,"Kcnip3/Il1b/Cebpb/Mcl1/Casp6/Nr4a3/Ppargc1a/Hsph1/Aars/Hyou1/Foxo3/Agap2/Ddit3/Ccl2/Egln3/Angpt1/Atf4/Hsp90ab1/Vegfa",19
"GO:1900744","regulation of p38MAPK cascade","7/652","42/28943",3.87574114317366e-05,0.000843280126909015,0.000562952921807866,"Il1b/Met/Gadd45a/Gadd45b/Per1/Vegfa/Xdh",7
"GO:0043153","entrainment of circadian clock by photoperiod","6/652","29/28943",3.89926075944366e-05,0.000843280126909015,0.000562952921807866,"Per2/Per3/Fbxl22/Cry1/Per1/Sik1",6
"GO:1900745","positive regulation of p38MAPK cascade","6/652","29/28943",3.89926075944366e-05,0.000843280126909015,0.000562952921807866,"Il1b/Met/Gadd45a/Gadd45b/Vegfa/Xdh",6
"GO:0072577","endothelial cell apoptotic process","8/652","57/28943",3.96865791128932e-05,0.000854490681253709,0.000570436810164827,"Thbs1/Serpine1/Foxo3/Xbp1/Ccl2/Rgcc/Angpt1/Pdcd4",8
"GO:0060562","epithelial tube morphogenesis","23/652","397/28943",4.07956547108123e-05,0.000874500686444108,0.000583794993914058,"Epha4/Enah/Eng/Sdc4/Luzp1/Mthfr/Pik3cd/Rnf207/Ski/Met/Wnt2/Cecr2/Tead1/Irx3/Mthfd1l/Cited2/Tcap/Wnk4/Sox9/Agtr1a/Angpt1/Vegfa/Srf",23
"GO:0001666","response to hypoxia","16/652","219/28943",4.10955998553718e-05,0.000877066617965962,0.000585507946231198,"Epha4/Eng/Kcnk3/Fosl2/Cd38/Kcnd2/Ucp3/Eif4ebp1/Hyou1/Cryab/Rora/Cited2/Egln3/Acot2/Rgcc/Vegfa",16
"GO:0005996","monosaccharide metabolic process","18/652","268/28943",4.23969976974056e-05,0.000900889916137886,0.00060141178990666,"Irs1/Per2/Atf3/Rorc/Irs2/Rora/Fuca2/Cry1/Dyrk2/Gck/Foxk2/Slc39a14/Atf4/Sik1/Cpt1a/Pgam1/Rgn/Pfkfb1",18
"GO:2000181","negative regulation of blood vessel morphogenesis","11/652","111/28943",4.29952586920767e-05,0.000909630125198457,0.000607246536950795,"Thbs1/Klf4/Serpine1/Gadd45a/Pde3b/Ccl2/Rgcc/Cldn5/Adamts1/Thbs2/Sema6a",11
"GO:0061572","actin filament bundle organization","14/652","174/28943",4.3224198721407e-05,0.000910514939300288,0.000607837216925323,"Clasp1/Mkks/Sdc4/Eln/Met/Zyx/Ppfia1/Ccn2/Hsp90b1/Sh3pxd2b/Inpp5k/Actg1/Rgcc/Srf",14
"GO:2000112","regulation of cellular macromolecule biosynthetic process","26/652","482/28943",4.40471237844808e-05,0.000923850449721049,0.000616739673316278,"Irs1/Per2/Thbs1/Klf4/Tut4/Ppp1r15a/Irs2/Eif4ebp1/Ppp1r3b/Calr/Aars/Xrn1/Foxo3/Cirbp/Dyrk2/Gck/Larp1/Jmjd4/Per1/Inpp5k/Parn/Igf2bp2/Ncbp2/Patl1/Ppp1r3c/Rbm3",26
"GO:0042593","glucose homeostasis","19/652","294/28943",4.42836835315649e-05,0.000924825768517575,0.000617390771982875,"Slc16a1/Dynll1/Ptpn11/Aacs/Met/Klf15/Pde3b/Foxo3/Cry1/Xbp1/Gck/Inpp5k/Nr1d1/Foxk2/Hmgcr/Slc39a14/Eny2/Pim3/Osbp",19
"GO:0034504","protein localization to nucleus","20/652","320/28943",4.50501420844152e-05,0.000936811928986174,0.000625392435773754,"Irs1/Mavs/Pom121/Arntl/Bag3/Calr/Banp/Hspa8/Epm2a/Lmnb2/Xbp1/Xpo1/Srsf1/Sox9/Nfkbia/Akap5/Abra/Angpt1/Cdkn1a/Hsp90ab1",20
"GO:0033500","carbohydrate homeostasis","19/652","295/28943",4.63586886101226e-05,0.000959920760752582,0.000640819319376656,"Slc16a1/Dynll1/Ptpn11/Aacs/Met/Klf15/Pde3b/Foxo3/Cry1/Xbp1/Gck/Inpp5k/Nr1d1/Foxk2/Hmgcr/Slc39a14/Eny2/Pim3/Osbp",19
"GO:1901343","negative regulation of vasculature development","11/652","112/28943",4.67227915245381e-05,0.000963360608298315,0.000643115676381465,"Thbs1/Klf4/Serpine1/Gadd45a/Pde3b/Ccl2/Rgcc/Cldn5/Adamts1/Thbs2/Sema6a",11
"GO:1990874","vascular associated smooth muscle cell proliferation","9/652","75/28943",4.72359318347058e-05,0.000969831410580921,0.000647435423681554,"Nr4a3/Ppargc1a/Hpgd/Ddit3/Agtr1a/Adamts1/Cdkn1a/Prkg1/Pdcd4",9
"GO:0009648","photoperiodism","6/652","30/28943",4.78165381411257e-05,0.000977627204179486,0.000652639702359637,"Per2/Per3/Fbxl22/Cry1/Per1/Sik1",6
"GO:0030198","extracellular matrix organization","20/652","322/28943",4.91363403570296e-05,0.00100040766601383,0.000667847374330734,"Clasp1/Olfml2b/Adamtsl2/Eng/Adamtsl4/Vwa1/Apbb2/Eln/Serpinh1/Mmp3/Anxa2/Adamts7/Col6a6/Ccn2/P4ha1/Sh3pxd2b/Sox9/Colq/Rgcc/Adamts1",20
"GO:0006109","regulation of carbohydrate metabolic process","15/652","199/28943",4.96519403932949e-05,0.00100669309147405,0.000672043368656614,"Irs1/Rorc/Ppargc1a/Irs2/Ppp1r3b/Rora/Cry1/Dyrk2/Gck/Inpp5k/Foxk2/Sik1/Ppp1r3c/Rgn/Pfkfb1",15
"GO:0010867","positive regulation of triglyceride biosynthetic process","5/652","19/28943",5.111379447615e-05,0.00102307003020311,0.000682976207239663,"Scarb1/Slc27a1/Ldlr/Gpam/Rgn",5
"GO:0046838","phosphorylated carbohydrate dephosphorylation","5/652","19/28943",5.111379447615e-05,0.00102307003020311,0.000682976207239663,"Bpnt1/Epm2a/Inpp5j/Inpp5k/Synj2",5
"GO:0072537","fibroblast activation","5/652","19/28943",5.111379447615e-05,0.00102307003020311,0.000682976207239663,"Nr1d1/Cygb/Rgcc/Pdgfrb/Acta2",5
"GO:0043062","extracellular structure organization","20/652","323/28943",5.13006755794406e-05,0.00102307003020311,0.000682976207239663,"Clasp1/Olfml2b/Adamtsl2/Eng/Adamtsl4/Vwa1/Apbb2/Eln/Serpinh1/Mmp3/Anxa2/Adamts7/Col6a6/Ccn2/P4ha1/Sh3pxd2b/Sox9/Colq/Rgcc/Adamts1",20
"GO:1903035","negative regulation of response to wounding","10/652","94/28943",5.19093237434109e-05,0.001030929168468,0.000688222773247721,"Epha4/Clasp1/Thbs1/Thbd/Serpine1/Inpp5f/Anxa2/Hmgcr/Rtn4r/Prkg1",10
"GO:0007254","JNK cascade","14/652","177/28943",5.21184906377163e-05,0.001030929168468,0.000688222773247721,"Traf2/Rapgef1/Il1b/Dnaja1/Tlr4/Nppa/Gadd45a/Dusp16/Dixdc1/Klhl31/Ccn2/Gadd45b/Per1/Sh3rf2",14
"GO:0032103","positive regulation of response to external stimulus","25/652","459/28943",5.25962422100012e-05,0.00103616726556221,0.000691719597102338,"Thbs1/Il1b/Mavs/Cebpb/Casp6/Tlr4/Nppa/Clock/Cmklr1/Hspb1/Serpine1/Met/Gimap3/Nectin2/Calr/Ldlr/Cdk19/Rnf185/Ccl2/Nfkbia/Hsp90aa1/Vegfa/Pdgfrb/Pdcd4/Fgf16",25
"GO:0035886","vascular associated smooth muscle cell differentiation","7/652","44/28943",5.29480978577629e-05,0.00103889292006401,0.000693539176524008,"Eng/Nfatc2/Cth/Vegfa/Srf/Pdgfrb/Pdcd4",7
"GO:0010632","regulation of epithelial cell migration","17/652","248/28943",5.33237449418541e-05,0.00104206161802033,0.000695654520780223,"Irs1/Clasp1/Thbs1/Klf4/Pik3cd/Hspb1/Serpine1/Met/Gadd45a/Irs2/Calr/Patz1/Sox9/Rgcc/Angpt1/Vegfa/Fgf16",17
"GO:0045229","external encapsulating structure organization","20/652","324/28943",5.35495007923211e-05,0.00104228748342174,0.000695805302926749,"Clasp1/Olfml2b/Adamtsl2/Eng/Adamtsl4/Vwa1/Apbb2/Eln/Serpinh1/Mmp3/Anxa2/Adamts7/Col6a6/Ccn2/P4ha1/Sh3pxd2b/Sox9/Colq/Rgcc/Adamts1",20
"GO:0010906","regulation of glucose metabolic process","11/652","114/28943",5.50176712374208e-05,0.0010665975627143,0.000712034109619126,"Irs1/Rorc/Irs2/Rora/Cry1/Dyrk2/Gck/Foxk2/Sik1/Rgn/Pfkfb1",11
"GO:0140694","non-membrane-bounded organelle assembly","22/652","379/28943",5.78903373610265e-05,0.00110838514587274,0.000739930464915152,"Clasp1/Mdn1/Cavin4/Wdr1/Atxn2/Lmod2/Flnc/Acta1/Xirp1/Mypn/Cirbp/Cdk2/Sh3pxd2b/Nle1/Tcap/Prkar1a/Actg1/Hspa1b/Tubb5/Srf/Pdgfrb/Patl1",22
"GO:0048255","mRNA stabilization","8/652","60/28943",5.79184498204568e-05,0.00110838514587274,0.000739930464915152,"Mapkapk2/Traf2/Fus/Cirbp/Larp1/Srsf1/Igf2bp2/Vegfa",8
"GO:0009649","entrainment of circadian clock","6/652","31/28943",5.81686722578175e-05,0.00110838514587274,0.000739930464915152,"Per2/Per3/Fbxl22/Cry1/Per1/Sik1",6
"GO:0035767","endothelial cell chemotaxis","6/652","31/28943",5.81686722578175e-05,0.00110838514587274,0.000739930464915152,"Thbs1/Hspb1/Met/Nr4a1/Vegfa/Fgf16",6
"GO:0070372","regulation of ERK1 and ERK2 cascade","20/652","326/28943",5.83120833011552e-05,0.00110838514587274,0.000739930464915152,"Epha4/Ackr3/Atf3/Rapgef1/Il1b/Klf4/Tlr4/Ptpn11/Ccn2/Xbp1/Ccl2/Ccl9/Hmgcr/Adra1a/Angpt1/Crkl/Vegfa/Sema6a/Pdgfrb/Acta2",20
"GO:0051898","negative regulation of protein kinase B signaling","7/652","45/28943",6.14926025168534e-05,0.00116429184376268,0.000777252391427441,"Rapgef1/Klf4/Mul1/Mmp3/Ddit3/Inpp5k/Xdh",7
"GO:0008202","steroid metabolic process","21/652","354/28943",6.22613745553337e-05,0.00117427848289246,0.000783919224307466,"Cyp27a1/Nr5a2/Rorc/Atp1a1/Abca1/Ppargc1a/Hsd17b11/Spp1/Scarb1/Cyp3a11/Cyp26b1/Sult1a1/Ldlr/Rora/Nr1d1/Akr1c19/Agtr1a/Hmgcr/Cyp2d22/Clcn2/Npc1",21
"GO:0051054","positive regulation of DNA metabolic process","20/652","328/28943",6.34478120390261e-05,0.00119203495514247,0.000795773005293373,"Npas2/Cacybp/Cct3/Klf4/Ppargc1a/Cct6a/Actb/Met/Fus/Cdk2/Rad50/Mbtd1/Lpin1/Hsp90aa1/Rgcc/Cct5/Parn/Hsp90ab1/Vegfa/Pdgfrb",20
"GO:0051402","neuron apoptotic process","20/652","329/28943",6.61633787156683e-05,0.00123827308011709,0.00082664043205082,"Kcnip3/Il1b/Cebpb/Mcl1/Casp6/Nr4a3/Ppargc1a/Hsph1/Aars/Hyou1/Foxo3/Agap2/Ddit3/Ccl2/Egln3/Agtr1a/Angpt1/Atf4/Hsp90ab1/Vegfa",20
"GO:0010720","positive regulation of cell development","22/652","384/28943",7.0161394669683e-05,0.00130806646154283,0.000873232764471231,"Epha4/Plxna2/Il1b/Tgm2/Srrt/Met/Wnt2/Plxna1/Picalm/Eef2k/Calr/Dixdc1/Akap5/Nedd9/Dct/Crkl/Cldn5/Robo2/Tiam2/Vegfa/Srf/Gdi1",22
"GO:0032881","regulation of polysaccharide metabolic process","7/652","46/28943",7.11315936421354e-05,0.0013170723053236,0.000879244842673898,"Irs1/Irs2/Ppp1r3b/Dyrk2/Gck/Inpp5k/Ppp1r3c",7
"GO:0032874","positive regulation of stress-activated MAPK cascade","12/652","138/28943",7.11857822236142e-05,0.0013170723053236,0.000879244842673898,"Traf2/Il1b/Tlr4/Met/Gadd45a/Dixdc1/Ccn2/Gadd45b/Hmgcr/Vegfa/Xdh/Sh3rf2",12
"GO:0003015","heart process","17/652","254/28943",7.16796789682357e-05,0.00132118681007362,0.000881991584114735,"Snta1/Atp1a1/Ppcs/Nppa/Rnf207/Kcnh2/Met/Irx3/Scn4b/Ccn2/Srsf1/Tcap/Kcnh6/Map2k6/Gch1/Adra1a/Fgf13",17
"GO:0010634","positive regulation of epithelial cell migration","13/652","160/28943",7.27201968609828e-05,0.00133530746386997,0.000891418182772564,"Irs1/Clasp1/Thbs1/Pik3cd/Hspb1/Serpine1/Met/Irs2/Calr/Sox9/Angpt1/Vegfa/Fgf16",13
"GO:0042632","cholesterol homeostasis","10/652","98/28943",7.42027034472638e-05,0.00135284438873965,0.000903125399366291,"Nr5a2/Abca1/Scarb1/Ldlr/Rora/Xbp1/Nr1d1/Mia2/Mylip/Npc1",10
"GO:1990440","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","4/652","11/28943",7.42312889012507e-05,0.00135284438873965,0.000903125399366291,"Atf3/Cebpb/Ddit3/Atf4",4
"GO:0043401","steroid hormone mediated signaling pathway","11/652","118/28943",7.54547124283565e-05,0.00137000981595665,0.000914584613330354,"Dnaja1/Clock/Arntl/Nr3c2/Calr/Cry1/Per1/Ddx17/Crebrf/Lbh/Klf9",11
"GO:0007266","Rho protein signal transduction","12/652","139/28943",7.63443436228077e-05,0.00138100957646313,0.000921927780943004,"Cavin4/Abca1/Met/Rhou/Arhgap32/Net1/Agtr1a/Ccdc125/Adra1a/Abra/Rtn4r/Pdgfrb",12
"GO:0010876","lipid localization","25/652","470/28943",7.67273849134771e-05,0.00138279798144067,0.000923121675801132,"Slc43a3/Thbs1/Il1b/Abca1/Atp10d/Spp1/Ptpn11/Scarb1/Slco3a1/Furin/Irs2/Slc27a1/Ldlr/Anxa2/Cry1/Wnk4/Abca8b/Abca8a/Abca6/Map2k6/Asxl2/Nfkbia/Agtr1a/Npc1/Osbp",25
"GO:0051492","regulation of stress fiber assembly","10/652","99/28943",8.08992420176116e-05,0.00144726364580036,0.000966157356293922,"Clasp1/Mkks/Sdc4/Met/Ppfia1/Ccn2/Sh3pxd2b/Inpp5k/Actg1/Rgcc",10
"GO:0055092","sterol homeostasis","10/652","99/28943",8.08992420176116e-05,0.00144726364580036,0.000966157356293922,"Nr5a2/Abca1/Scarb1/Ldlr/Rora/Xbp1/Nr1d1/Mia2/Mylip/Npc1",10
"GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","12/652","140/28943",8.18217500624835e-05,0.00145569786501711,0.000971787832098729,"Traf2/Il1b/Tlr4/Met/Gadd45a/Dixdc1/Ccn2/Gadd45b/Hmgcr/Vegfa/Xdh/Sh3rf2",12
"GO:0046164","alcohol catabolic process","7/652","47/28943",8.19690125389822e-05,0.00145569786501711,0.000971787832098729,"Cyp27a1/Bpnt1/Adh1/Scarb1/Inpp5j/Inpp5k/Synj2",7
"GO:0045765","regulation of angiogenesis","19/652","308/28943",8.23720372144602e-05,0.00145753575667478,0.000973014763038561,"Eng/Thbs1/Il1b/Klf4/Pik3cd/Hspb1/Serpine1/Gadd45a/Ppp1r15a/Pde3b/Xbp1/Ccl2/Agtr1a/Rgcc/Cldn5/Adamts1/Thbs2/Vegfa/Sema6a",19
"GO:0035148","tube formation","14/652","185/28943",8.40809074654687e-05,0.0014823829555325,0.000989602137446364,"Enah/Tgm2/Sdc4/Luzp1/Mthfr/Pik3cd/Ski/Cecr2/Irx3/Mthfd1l/Cited2/Tcap/Sox9/Vegfa",14
"GO:0019932","second-messenger-mediated signaling","19/652","309/28943",8.59652854168431e-05,0.00150832033701751,0.00100691729076861,"Fhl2/Ackr3/Nr5a2/Thbs1/Nfatc2/Nppa/Cmklr1/Pde3b/Rasd2/Dyrk2/Gck/Sox9/Akap5/Agtr1a/3425401B19Rik/Rcan1/Vegfa/Prkg1/Rgn",19
"GO:0046321","positive regulation of fatty acid oxidation","5/652","21/28943",8.61720208982465e-05,0.00150832033701751,0.00100691729076861,"Irs1/Nr4a3/Ppargc1a/Irs2/Cpt1a",5
"GO:0051145","smooth muscle cell differentiation","9/652","81/28943",8.70624022235345e-05,0.00151844318716745,0.00101367505475128,"Eng/Nfatc2/Cth/Sox9/Rcan1/Vegfa/Srf/Pdgfrb/Pdcd4",9
"GO:0033135","regulation of peptidyl-serine phosphorylation","13/652","163/28943",8.79112176745769e-05,0.00152777137573033,0.0010199023223449,"Fnip2/Dock7/Met/Gadd45a/Ppp1r15a/Inpp5f/Epm2a/Inpp5j/Inpp5k/Hsp90aa1/Angpt1/Hsp90ab1/Vegfa",13
"GO:0097193","intrinsic apoptotic signaling pathway","19/652","310/28943",8.96964484708714e-05,0.00155324881942797,0.00103691043259453,"Ackr3/Nacc2/Marchf7/Chac1/Cebpb/Fnip2/Mcl1/Casp6/Dnaja1/Hspb1/Uri1/Hyou1/Dyrk2/Ddit3/Xbp1/Ubb/Hnrnpk/Atf4/Cdkn1a",19
"GO:0043484","regulation of RNA splicing","14/652","187/28943",9.43361904482143e-05,0.00162780107347876,0.00108667967048596,"Clk1/Fus/Hspa8/Cirbp/Srsf1/Jmjd6/Srsf5/Hnrnpk/Eny2/Ddx17/Slc38a2/Srsf3/Rbm3/Rbmx",14
"GO:0003018","vascular process in circulatory system","16/652","235/28943",9.49242738028175e-05,0.00163216083506894,0.00108959013931744,"Per2/Mkks/Snta1/Nppa/Cd38/Slc27a1/Manf/Agtr1a/Hmgcr/Gch1/Adra1a/Angpt1/Cldn5/Vegfa/Prkg1/Acta2",16
"GO:0022604","regulation of cell morphogenesis","20/652","338/28943",9.56492477043455e-05,0.00163883534975122,0.0010940458799689,"Epha4/Plxna2/Plekho1/Palmd/Mul1/Wdr1/Met/Plxna1/Picalm/Eef2k/Calr/Rhou/Rhobtb1/Ccl2/Akap5/Nedd9/Hnrnpk/Crkl/Vegfa/Sh3kbp1",20
"GO:0030336","negative regulation of cell migration","19/652","312/28943",9.75907084639467e-05,0.00166040694890058,0.00110844654515914,"Epha4/Clasp1/Eng/Thbs1/Klf4/Ppargc1a/Serpine1/Gadd45a/Calr/Cited2/Foxo3/Patz1/Ccl2/Cygb/Rgcc/Cldn5/Cd200/Srf/Prkg1",19
"GO:1901342","regulation of vasculature development","19/652","312/28943",9.75907084639467e-05,0.00166040694890058,0.00110844654515914,"Eng/Thbs1/Il1b/Klf4/Pik3cd/Hspb1/Serpine1/Gadd45a/Ppp1r15a/Pde3b/Xbp1/Ccl2/Agtr1a/Rgcc/Cldn5/Adamts1/Thbs2/Vegfa/Sema6a",19
"GO:0051346","negative regulation of hydrolase activity","21/652","366/28943",9.96465092912619e-05,0.00168870075487525,0.00112733478909404,"Mgat5/Thbs1/Mkks/Siah2/Klf4/Serpine1/Pzp/Uri1/Ppp1r15a/Picalm/Serpinh1/Cryab/Epm2a/Nle1/Lpin1/Serpinb6b/Slc39a14/Nr4a1/Hspa1b/Vegfa/Rgn",21
"GO:0043547","positive regulation of GTPase activity","17/652","261/28943",9.99477635437881e-05,0.00168870075487525,0.00112733478909404,"Rapgef1/Dock7/Arhgef19/Tbc1d17/Picalm/Adprhl1/Agap2/Adap2/Ccl2/Ccl9/Net1/Nedd9/Ccdc125/Crkl/Rtn4r/Tiam2/Rgn",17
"GO:0014902","myotube differentiation","12/652","143/28943",0.000100331497175892,0.00168931856490619,0.00112774722376544,"Nfatc2/Plekho1/Bcl9/Ski/Met/Cyp26b1/Bhlhe41/Gdf15/Acta1/Xbp1/Rcan1/Sik1",12
"GO:0062012","regulation of small molecule metabolic process","21/652","368/28943",0.000107518203926661,0.00180408131140391,0.0012043599902638,"Irs1/Il1b/Rorc/Nr4a3/Ppargc1a/Irs2/Ldlr/Rora/Cry1/Dyrk2/Gck/Nr1d1/Sox9/Foxk2/Atpsckmt/Clcn2/Sik1/Cpt1a/Mid1ip1/Rgn/Pfkfb1",21
"GO:0006686","sphingomyelin biosynthetic process","4/652","12/28943",0.000109362655416284,0.0018162412329544,0.00121247765264829,"Sgms2/Abca8b/Abca8a/Osbp",4
"GO:0097201","negative regulation of transcription from RNA polymerase II promoter in response to stress","4/652","12/28943",0.000109362655416284,0.0018162412329544,0.00121247765264829,"Ppp1r15a/Bag3/Dnajb1/Cited2",4
"GO:2000322","regulation of glucocorticoid receptor signaling pathway","4/652","12/28943",0.000109362655416284,0.0018162412329544,0.00121247765264829,"Clock/Arntl/Cry1/Per1",4
"GO:0043270","positive regulation of ion transport","20/652","343/28943",0.000116622408633766,0.00193021986534662,0.001288566963995,"Il1b/Jph2/Cebpb/Nppa/Rnf207/Kcnh2/Kcnk3/Serpine1/Gimap3/Scn4b/Slc38a3/Ccl2/Wnk4/Map2k6/Akap5/Agtr1a/Atpsckmt/Atf4/Pdgfrb/Rgn",20
"GO:0042594","response to starvation","14/652","191/28943",0.000118147927304948,0.00194884004835891,0.00130099733688874,"Rnf152/Atf3/Hspa5/Eif4ebp1/Slc38a3/Foxo3/Ddit3/Xbp1/Gck/Larp1/Foxk2/Atf4/Cdkn1a/Sik1",14
"GO:0006401","RNA catabolic process","18/652","291/28943",0.000121451802759691,0.00199656916293465,0.00133286011136702,"Mapkapk2/Traf2/Xrn2/Tut4/Oas2/Fus/Xrn1/Wdr82/Cirbp/Larp1/Srsf1/Nrde2/Csdc2/Parn/Igf2bp2/Ncbp2/Vegfa/Patl1",18
"GO:0042116","macrophage activation","10/652","104/28943",0.000122596402404902,0.00199857977836312,0.00133420234841729,"Thbs1/Tlr4/Ldlr/Rora/Shpk/Nr1d1/Wnk4/Jmjd6/Nampt/Cd200",10
"GO:0090630","activation of GTPase activity","10/652","104/28943",0.000122596402404902,0.00199857977836312,0.00133420234841729,"Rapgef1/Dock7/Arhgef19/Tbc1d17/Adprhl1/Agap2/Nedd9/Ccdc125/Crkl/Tiam2",10
"GO:0035305","negative regulation of dephosphorylation","7/652","50/28943",0.000122806279023957,0.00199857977836312,0.00133420234841729,"Mgat5/Uri1/Ppp1r15a/Epm2a/Inpp5k/Lpin1/Rgn",7
"GO:0072594","establishment of protein localization to organelle","23/652","428/28943",0.000126242311261979,0.0020476502886693,0.00136696060545427,"Hspa5/Mavs/Cct3/Dnaja1/Cct6a/Pom121/Arntl/Bag3/Hspa8/Epm2a/Ap3d1/Ddit3/Xbp1/Hspa4/Nfkbia/Akap5/Hsp90aa1/Cct5/Abra/Angpt1/Cdkn1a/Hsp90ab1/Timm8a1",23
"GO:2001234","negative regulation of apoptotic signaling pathway","16/652","241/28943",0.000127240365812064,0.00205698212638373,0.00137319030913107,"Ackr3/Marchf7/Il1b/Siah2/Mcl1/Cth/Dnaja1/Hspb1/Serpine1/Uri1/Hyou1/Agap2/Xbp1/Nle1/Vegfa/Slc25a5",16
"GO:0050821","protein stabilization","14/652","193/28943",0.000131894020966449,0.00212515333120113,0.00141869971663458,"Epha4/Marchf7/Cct3/Mul1/Per3/Apbb2/Cct6a/Aak1/Bag3/Calr/Cryab/Hsp90aa1/Cct5/Hsp90ab1",14
