"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006639","acylglycerol metabolic process","18/1081","147/28943",1.00329700868773e-05,0.000290044044329726,0.000200377021493052,"Insig2/Fitm2/Cd36/Insig1/Gpat3/Scarb1/Mgll/Apobec1/Pnpla2/Gpat4/Acsl1/Slc22a4/Lpin1/Sel1l/Abhd6/Plin5/Lpin2/Gpam",18
"GO:0022411","cellular component disassembly","36/1081","439/28943",1.02187689028342e-05,0.000293843961110222,0.000203002195225396,"Bok/Optn/Blcap/Vcp/Plin2/Atp2a2/Smurf1/Phb2/Gabarapl1/Bnip3/Slc25a4/Map1s/Map1lc3b/Shfl/Atg4d/Sgk1/Ddit4/Irak3/Sh3pxd2b/Irgm1/Sqstm1/Jmjd4/Trp53/Akap5/Ubqln1/Myc/Smarcd1/Chka/Stx5a/Frat1/Gbf1/Add3/Mid1ip1/Slc25a5/Fundc2/Mid1",36
"GO:0006684","sphingomyelin metabolic process","7/1081","22/28943",1.03605604571644e-05,0.000296344919743021,0.000204729983302809,"Sgms2/Smpd3/Smpdl3a/Ormdl3/Abca8b/Abca8a/Osbp",7
"GO:0031098","stress-activated protein kinase signaling cascade","25/1081","254/28943",1.1201604125372e-05,0.000318715115272426,0.000220184440093184,"Fcgr2b/Dusp10/Rapgef1/Foxo1/Dnaja1/Fktn/Taok3/Met/Ltbr/Tirap/Dixdc1/Hacd3/Egfr/Flt4/Map2k3/Per1/Traf3/Dusp22/Gadd45g/Map3k1/Tnfrsf19/Fgd4/Vegfa/Fas/Mid1",25
"GO:0031589","cell-substrate adhesion","32/1081","371/28943",1.1420765629243e-05,0.000323249523516689,0.000223317037489965,"Tsc1/Ptprj/Trpm7/Postn/Efna1/S100a10/Cd36/Kdr/Spp1/Zyx/Fbln2/Fzd4/Gas6/Calr/Rpl29/Itga9/Ptprk/Dapk3/Vtn/Actn1/Dusp22/Rreb1/Nid2/Fermt2/Enpp2/Itga5/St6gal1/Ppard/Vegfa/Spry4/Rhod/Sorbs1",32
"GO:0044272","sulfur compound biosynthetic process","14/1081","95/28943",1.15365060752759e-05,0.000324824749181988,0.00022440528264846,"Mpc2/Slc1a2/Apip/Papss1/Cth/Mthfr/Acacb/Eif2ak3/Mat2a/Acsl1/Pdk2/Acly/Adi1/Papss2",14
"GO:0014013","regulation of gliogenesis","17/1081","135/28943",1.20902757329107e-05,0.000335820372557017,0.000232001612600482,"Serpine2/Dusp10/Lrp2/Tlr2/Plag1/Kdm4a/Ppp1cc/Pparg/Atf5/Trp53/Mycn/Atxn1/Enpp2/Myc/Rela/Fas/Pitx3",17
"GO:0006638","neutral lipid metabolic process","18/1081","149/28943",1.2113387467373e-05,0.000335820372557017,0.000232001612600482,"Insig2/Fitm2/Cd36/Insig1/Gpat3/Scarb1/Mgll/Apobec1/Pnpla2/Gpat4/Acsl1/Slc22a4/Lpin1/Sel1l/Abhd6/Plin5/Lpin2/Gpam",18
"GO:0106106","cold-induced thermogenesis","18/1081","149/28943",1.2113387467373e-05,0.000335820372557017,0.000232001612600482,"Adipor1/Esrrg/Zbtb7b/Alpl/Cd36/Ppargc1a/Pparg/Cnot3/Arntl/Acsl1/Pctp/Lpin1/Acot13/Gadd45g/Abhd6/Vegfa/Ppargc1b/Tfe3",18
"GO:0051222","positive regulation of protein transport","29/1081","321/28943",1.2185403178371e-05,0.000336093314195272,0.000232190174419228,"Mff/Mpc2/Lrp2/Chp1/Kcnb1/Tlr2/Nr0b2/Tardbp/Dynll1/Edem1/Pparg/C2cd5/Rasl2-9/Bag3/Gas6/Prkaca/Hyal2/Mcu/Ank3/Rack1/Ppm1a/Akap5/Ipo5/Sybu/Tomm70a/Ppard/Myom1/B3gat3/Osbp",29
"GO:0050769","positive regulation of neurogenesis","28/1081","305/28943",1.27340392732734e-05,0.000349442722392466,0.000241412617374159,"Serpine2/Lrp2/Caprin1/Tlr2/Plag1/Kdr/Ppp1cc/Met/Wnt2/Pparg/Picalm/Fbxo31/Dixdc1/Plxnb1/Trak1/Sgk1/Akap5/Atxn1/Dct/Enpp2/Myc/Kalrn/Tiam2/Afdn/Vegfa/Rela/Gdi1/Bhlhb9",28
"GO:0015849","organic acid transport","29/1081","322/28943",1.29241788281749e-05,0.00035222211758271,0.000243332763437011,"Adora1/Mpc2/Lrp2/Slc1a2/Slc16a1/Pla2g12a/Plin2/Abcb1a/Cd36/Slc5a6/Pla2g1b/Pparg/P2ry2/Aqp8/Slc7a2/Acsl1/Slc7a6/Slc38a3/Slc16a7/Slc22a4/Slc46a1/Abcc3/Llgl2/Myc/Slc38a2/Slc38a4/Ppard/Slc3a1/Ace2",29
"GO:0001503","ossification","35/1081","426/28943",1.29656310393932e-05,0.00035222211758271,0.000243332763437011,"Igfbp5/Lrp4/Noct/Wwtr1/Mef2d/Sgms2/Id3/Alpl/Epha2/Dhrs3/Fzd1/Spp1/Smurf1/Eif2ak3/Pparg/P2ry2/Jund/Smad1/Prkaca/Smpd3/Plxnb1/Pex7/Kremen1/Sh3pxd2b/Rflnb/Tob1/H3f3b/Rsad2/Gdf10/Fermt2/Cnmd/Vegfa/Ppargc1b/Smad7/Esrra",35
"GO:0007044","cell-substrate junction assembly","14/1081","96/28943",1.30471070012644e-05,0.000352663302244177,0.000243637556002559,"Tsc1/Ptprj/S100a10/Kdr/Ptprk/Dapk3/Actn1/Dusp22/Fermt2/Enpp2/Itga5/Vegfa/Rhod/Sorbs1",14
"GO:0019432","triglyceride biosynthetic process","9/1081","40/28943",1.3158153203058e-05,0.000353673033697219,0.000244335129302282,"Fitm2/Gpat3/Scarb1/Gpat4/Acsl1/Lpin1/Plin5/Lpin2/Gpam",9
"GO:0016525","negative regulation of angiogenesis","15/1081","109/28943",1.3286510669854e-05,0.000353673033697219,0.000244335129302282,"Sulf1/Stat1/Cd59a/Klf4/Epha2/Krit1/Cd36/Sh2b3/Stard13/Pparg/Pde3b/Cnmd/Cldn5/Sema6a/Hhex",15
"GO:0046328","regulation of JNK cascade","18/1081","150/28943",1.32919076334341e-05,0.000353673033697219,0.000244335129302282,"Fcgr2b/Dusp10/Rapgef1/Dnaja1/Fktn/Taok3/Ltbr/Tirap/Dixdc1/Egfr/Flt4/Per1/Traf3/Dusp22/Gadd45g/Map3k1/Tnfrsf19/Fgd4",18
"GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","10/1081","50/28943",1.33555679445615e-05,0.000353673033697219,0.000244335129302282,"Atf6/Jun/Cd36/Eif2ak3/Pparg/Bag3/Hmox1/Cited2/Trp53/Vegfa",10
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","12/1081","72/28943",1.34692663109521e-05,0.000353673033697219,0.000244335129302282,"Igfbp5/Mef2d/Jun/Ppargc1a/Gna12/Pparg/Hmox1/Ern1/Cdkn1a/Prkg1/Pdcd4/Rbm10",12
"GO:0072522","purine-containing compound biosynthetic process","23/1081","225/28943",1.34769968445481e-05,0.000353673033697219,0.000244335129302282,"Pid1/Mpc2/Ampd2/Papss1/Vcp/Ak4/Ak2/Ppargc1a/Spp1/Acacb/Acsl1/Adcy1/Pank3/Pdk2/Acly/Stat3/Dmac2l/Myc/Ppara/Adcy6/Nme4/Papss2/Pank1",23
"GO:0046777","protein autophosphorylation","24/1081","241/28943",1.37053152543926e-05,0.00035634925587573,0.00024618399825673,"Clk1/Tnks1bp1/Chp1/Trpm7/Jun/Cad/Kdr/Taok3/Ephb4/Met/Trim24/Eif2ak3/Prkaca/Atr/Mknk2/Dapk3/Irak3/Egfr/Flt4/Ern1/Dapk1/Map3k1/Mapk15/Vegfa",24
"GO:0034976","response to endoplasmic reticulum stress","25/1081","257/28943",1.37108111768686e-05,0.00035634925587573,0.00024618399825673,"Bok/Atf6/Fcgr2b/Hspa5/Pdia3/Vcp/Jun/Creb3l2/Pdia4/Eif2ak3/Edem1/Calr/Herpud1/Hyou1/Os9/Canx/Trp53/Ern1/Pdia6/Dnajb9/Sel1l/Ubqln1/Ubxn6/Syvn1/Ermp1",25
"GO:0046889","positive regulation of lipid biosynthetic process","15/1081","110/28943",1.48597669275654e-05,0.000384363157944585,0.000265537411528592,"Chp1/Fdps/Ppargc1a/Scarb1/Mlxipl/Por/Sirt3/Smpd3/Elovl5/Abhd6/Ppara/Plin5/Sorbs1/Gpam/Mid1ip1",15
"GO:0072659","protein localization to plasma membrane","28/1081","308/28943",1.52523598308486e-05,0.000392639320216989,0.000271255000901508,"Hycc2/Pid1/Atp1b1/Optn/Kcnb1/P2ry1/S100a10/Epha2/C2cd5/Csrp3/Picalm/Gas6/Ank1/Ank3/Egfr/Rack1/Sqstm1/Rhbdf2/Efr3b/Akap5/Slmap/Tspan14/Adcy6/Afdn/Prepl/Rhoq/Ttc7/Sorbs1",28
"GO:0070391","response to lipoteichoic acid","5/1081","10/28943",1.55135997977269e-05,0.000395596794842037,0.000273298173199281,"Lbp/Tlr2/Cd36/Tirap/Rela",5
"GO:0071223","cellular response to lipoteichoic acid","5/1081","10/28943",1.55135997977269e-05,0.000395596794842037,0.000273298173199281,"Lbp/Tlr2/Cd36/Tirap/Rela",5
"GO:1990778","protein localization to cell periphery","32/1081","377/28943",1.57654935425298e-05,0.000400132667093504,0.00027643178200591,"Hycc2/Pid1/Atp1b1/Optn/Mal/Kcnb1/P2ry1/S100a10/Epha2/Kif1b/C2cd5/Csrp3/Picalm/Gas6/Ank1/Ank3/Egfr/Rack1/Sqstm1/Snap47/Rhbdf2/Efr3b/Akap5/Slmap/Tspan14/Adcy6/Kalrn/Afdn/Prepl/Rhoq/Ttc7/Sorbs1",32
"GO:0030217","T cell differentiation","29/1081","326/28943",1.63057932769309e-05,0.000411911768481721,0.000284569377995823,"Nhej1/Dusp10/Tsc1/Mafb/Adrm1/Tmem131l/Zbtb7b/Il6ra/Chd7/Wwp1/Sh2b3/Hspb1/Cyp26b1/Foxp1/Relb/Armc5/Tgfbr2/Trp53/Stat5a/Stat3/Jmjd6/Rsad2/Gadd45g/Smarcd1/Zfp36l2/Fzd8/Smad7/Smarca2/Fas",29
"GO:0014897","striated muscle hypertrophy","15/1081","111/28943",1.65958082097861e-05,0.000414211903166702,0.000286158426784169,"Igfbp5/Cdk9/Foxo1/Fdps/Kdm4a/Atp2a2/Foxp1/Lmcd1/Pparg/Csrp3/Slc25a4/Adra1b/Ppara/Tomm70a/Pde9a",15
"GO:2000181","negative regulation of blood vessel morphogenesis","15/1081","111/28943",1.65958082097861e-05,0.000414211903166702,0.000286158426784169,"Sulf1/Stat1/Cd59a/Klf4/Epha2/Krit1/Cd36/Sh2b3/Stard13/Pparg/Pde3b/Cnmd/Cldn5/Sema6a/Hhex",15
"GO:0010675","regulation of cellular carbohydrate metabolic process","19/1081","167/28943",1.66720748856239e-05,0.000414211903166702,0.000286158426784169,"Adipor1/Foxo1/P2ry1/Cd36/Khk/Ppargc1a/Acacb/Gfpt1/Ddit4/Cry1/Dyrk2/Adra1b/Trp53/Pdk2/Stat3/Ppara/Ppp1r3c/Sorbs1/Pfkfb1",19
"GO:0044242","cellular lipid catabolic process","23/1081","228/28943",1.67033286885573e-05,0.000414211903166702,0.000286158426784169,"Idh1/Gpcpd1/Pld1/Acacb/Pla2g1b/Scarb1/Cyp26b1/Mgll/Pnpla2/Smpd3/Hexa/Acaa1a/Pex7/Smpdl3a/Sgpl1/Lpin1/Eci2/Auh/Abhd6/Enpp2/Ppard/Plin5/Lpin2",23
"GO:0009314","response to radiation","35/1081","432/28943",1.74344195972516e-05,0.000428672118437528,0.000296148271163882,"Rev1/Nhej1/Lrp2/Tnks1bp1/Slc1a2/Bmf/Ints3/Trp53inp1/Jun/Per3/Ppp1cc/Bhlhe40/Pparg/Apobec1/Rdh13/H2ax/Usp28/Atr/Hyal2/Sgk1/Ptprk/Cry1/Egfr/Adra1b/Per1/Trp53/Rdh11/Net1/Atxn1/Dct/Myc/Crebbp/Cdkn1a/Fech/Rela",35
"GO:0072337","modified amino acid transport","8/1081","32/28943",1.74450362664181e-05,0.000428672118437528,0.000296148271163882,"Lrp2/Slc5a6/Slc25a20/Slc22a4/Slc46a1/Slc38a2/Slc3a1/Slc16a12",8
"GO:0048041","focal adhesion assembly","13/1081","86/28943",1.77875879026968e-05,0.000434624404572415,0.000300260409958317,"Tsc1/Ptprj/S100a10/Kdr/Ptprk/Dapk3/Actn1/Dusp22/Fermt2/Enpp2/Vegfa/Rhod/Sorbs1",13
"GO:0043547","positive regulation of GTPase activity","25/1081","261/28943",1.78480610090781e-05,0.000434624404572415,0.000300260409958317,"Rgs16/Usp6nl/Tsc1/Rapgef1/S100a10/Rap1gap/Epha2/Tbc1d17/Picalm/Arap1/Sipa1l2/Dock6/Plxnb1/Agap2/Rack1/Ccl9/Tbc1d16/Asap2/Eif5/Net1/Fermt2/Kalrn/Tiam2/Afdn/Dock8",25
"GO:0043405","regulation of MAP kinase activity","21/1081","198/28943",1.80817311143407e-05,0.000438340082529711,0.000302827387272507,"Dusp10/Ptprj/Spry1/Dnaja1/Taok3/Sh2b3/Pparg/Nox4/Fzd4/Rps3/Tirap/Hyal2/Irak3/Egfr/Ern1/Map3k1/Ghr/Fgd4/Vegfa/Fzd8/Spry4",21
"GO:1901343","negative regulation of vasculature development","15/1081","112/28943",1.85089618252126e-05,0.000446693962620979,0.000308598668025631,"Sulf1/Stat1/Cd59a/Klf4/Epha2/Krit1/Cd36/Sh2b3/Stard13/Pparg/Pde3b/Cnmd/Cldn5/Sema6a/Hhex",15
"GO:0046434","organophosphate catabolic process","18/1081","154/28943",1.90997913368554e-05,0.000458904319853512,0.000317034197254563,"Idh1/Upp2/Gpcpd1/Fitm2/Pld1/Vcp/Pla2g1b/Scarb1/Pon1/Smpd3/Nudt16/Gpd1l/Enpp3/Smpdl3a/Abhd6/Enpp2/Pde9a/Nt5c2",18
"GO:0050878","regulation of body fluid levels","32/1081","381/28943",1.94502165550778e-05,0.00046525606502987,0.000321422302456526,"Serpine2/Adora1/Ptprj/P2ry1/Zbtb7b/Il6ra/F3/Klf4/Elovl1/Cd36/Sh2b3/Met/Eif2ak3/Cyp26b1/P2ry2/Proz/Gas6/Gpat4/Map1lc3b/Nbeal2/Socs2/Vtn/Stat5a/Chrm3/Lyst/Anxa7/Adcy6/Kalrn/Vegfa/Prkg1/Papss2/Fundc2",32
"GO:0006694","steroid biosynthetic process","19/1081","169/28943",1.97454414485106e-05,0.000470237253174662,0.000324863557891563,"Cyp27a1/Insig2/Fdps/Pmvk/Atp1a1/Cyp51/Insig1/Ppargc1a/Scarb1/Por/Armc5/Dhcr7/Msmo1/Mvd/Fdx1/Hmgcs1/Fdft1/Sqle/Sf1",19
"GO:0001667","ameboidal-type cell migration","37/1081","471/28943",1.99716888109134e-05,0.00047353925312192,0.000327144745619209,"Adipor1/Dusp10/Efna1/Klf4/Jun/Plpp3/Epha2/Plekhg5/Krit1/Kdr/Scarb1/Hspb1/Ephb4/Gna12/Stard13/Met/Foxp1/Pparg/Hmox1/Calr/Hyal2/Sema3b/Tgfbr2/Sgpl1/Tns3/Flt4/Map2k3/Stat5a/Smurf2/Rreb1/Pdcd6/Enpp2/Myh9/Ppard/Vegfa/Sema6a/Mta2",37
"GO:0071900","regulation of protein serine/threonine kinase activity","30/1081","347/28943",2.02861557033608e-05,0.000478895011931741,0.000330844773318889,"Dusp10/Ptprj/Spry1/Dnaja1/Ccng2/Taok3/Sh2b3/Pparg/Nox4/Fzd4/Rps3/Acsl1/Tirap/Hyal2/Irak3/Egfr/Irgm1/Inca1/Hexim1/Ern1/Map3k1/Fermt2/Ghr/Fgd4/Ccnf/Cdkn1a/Vegfa/Fzd8/Spry4/Hhex",30
"GO:0005976","polysaccharide metabolic process","15/1081","113/28943",2.06145806831807e-05,0.00047950423451227,0.000331265654934972,"Gyg/Agl/Cd36/Khk/Stbd1/Ppp1cc/Gfpt1/Gabarapl1/Smpd3/Dyrk2/Ugp2/Adra1b/Pcdh12/Ppp1r3c/Sorbs1",15
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","15/1081","113/28943",2.06145806831807e-05,0.00047950423451227,0.000331265654934972,"Bok/Ikbke/Fnip2/Mcl1/Epha2/Rps3/Hmox1/Usp28/Rps27l/Plscr1/Ddit4/Dyrk2/Trp53/Myc/Cdkn1a",15
"GO:0014896","muscle hypertrophy","15/1081","113/28943",2.06145806831807e-05,0.00047950423451227,0.000331265654934972,"Igfbp5/Cdk9/Foxo1/Fdps/Kdm4a/Atp2a2/Foxp1/Lmcd1/Pparg/Csrp3/Slc25a4/Adra1b/Ppara/Tomm70a/Pde9a",15
"GO:1990874","vascular associated smooth muscle cell proliferation","12/1081","75/28943",2.0666756685416e-05,0.00047950423451227,0.000331265654934972,"Igfbp5/Mef2d/Jun/Ppargc1a/Gna12/Pparg/Hmox1/Ern1/Cdkn1a/Prkg1/Pdcd4/Rbm10",12
"GO:0046165","alcohol biosynthetic process","17/1081","141/28943",2.15187226620419e-05,0.000497137669705122,0.000343447719320399,"Cyp27a1/Insig2/P2ry1/Fdps/Pmvk/Cyp51/Insig1/Por/Dhcr7/Msmo1/Mvd/Ip6k2/Ipmk/Sptssa/Hmgcs1/Gch1/Fdft1",17
"GO:0010632","regulation of epithelial cell migration","24/1081","248/28943",2.20254672188276e-05,0.000506679471425456,0.000350039676113775,"Adipor1/Dusp10/Efna1/Klf4/Jun/Plpp3/Epha2/Krit1/Kdr/Hspb1/Stard13/Met/Foxp1/Pparg/Hmox1/Calr/Tgfbr2/Flt4/Map2k3/Stat5a/Rreb1/Pdcd6/Enpp2/Vegfa",24
"GO:0046460","neutral lipid biosynthetic process","10/1081","53/28943",2.29060717583339e-05,0.00052249039631035,0.000360962658665639,"Fitm2/Gpat3/Scarb1/Pnpla2/Gpat4/Acsl1/Lpin1/Plin5/Lpin2/Gpam",10
"GO:0046463","acylglycerol biosynthetic process","10/1081","53/28943",2.29060717583339e-05,0.00052249039631035,0.000360962658665639,"Fitm2/Gpat3/Scarb1/Pnpla2/Gpat4/Acsl1/Lpin1/Plin5/Lpin2/Gpam",10
"GO:2001171","positive regulation of ATP biosynthetic process","6/1081","17/28943",2.32483603265769e-05,0.000527826391886821,0.00036464903292919,"Pid1/Vcp/Ppargc1a/Stat3/Myc/Ppara",6
"GO:0006164","purine nucleotide biosynthetic process","22/1081","217/28943",2.34004034426516e-05,0.000527826391886821,0.00036464903292919,"Pid1/Mpc2/Ampd2/Papss1/Vcp/Ak4/Ak2/Ppargc1a/Acacb/Acsl1/Adcy1/Pank3/Pdk2/Acly/Stat3/Dmac2l/Myc/Ppara/Adcy6/Nme4/Papss2/Pank1",22
"GO:0043502","regulation of muscle adaptation","14/1081","101/28943",2.35305513216285e-05,0.000527826391886821,0.00036464903292919,"Igfbp5/Cdk9/Foxo1/Fdps/Klf4/Atp2a2/Foxp1/Lmcd1/Pparg/Slc25a4/Nol3/Ppara/Tomm70a/Pde9a",14
"GO:0044264","cellular polysaccharide metabolic process","14/1081","101/28943",2.35305513216285e-05,0.000527826391886821,0.00036464903292919,"Gyg/Agl/Cd36/Khk/Stbd1/Ppp1cc/Gfpt1/Gabarapl1/Dyrk2/Ugp2/Adra1b/Pcdh12/Ppp1r3c/Sorbs1",14
"GO:0006626","protein targeting to mitochondrion","12/1081","76/28943",2.37158326792011e-05,0.000529784262246948,0.000366001628298415,"Mff/Timm10/Tomm34/Tomm5/Grpel1/Bag3/Nol3/Timm9/Dnajc15/Tomm70a/Grpel2/Timm8a1",12
"GO:0006469","negative regulation of protein kinase activity","21/1081","202/28943",2.44540960776446e-05,0.000541474228222517,0.000374077645059776,"Psen2/Dusp10/Ptprj/Chp1/Spry1/Wwtr1/Dnaja1/Sh2b3/Hspb1/Pparg/Hyal2/Adarb1/Irak3/Inca1/Hexim1/Wars1/Dusp22/Gadd45g/Cdkn1a/Spry4/Hhex",21
"GO:0098656","anion transmembrane transport","21/1081","202/28943",2.44540960776446e-05,0.000541474228222517,0.000374077645059776,"Mpc2/Lrp2/Slc1a2/Slc16a1/Abcb1a/Slc5a6/Slc7a2/Slc25a4/Slc25a42/Slc16a7/Slc46a1/Abcc3/Slc35b1/Slc12a7/Myc/Slc37a1/Slc3a1/Slc16a12/Slc35a2/Slc25a5/Ace2",21
"GO:0006984","ER-nucleus signaling pathway","9/1081","43/28943",2.45396200359816e-05,0.000541474228222517,0.000374077645059776,"Bok/Insig2/Atf6/Hspa5/Zbtb7b/Insig1/Atp2a2/Eif2ak3/Trp53",9
"GO:0043542","endothelial cell migration","23/1081","234/28943",2.53260660176509e-05,0.000556555743461059,0.000384496714722402,"Efna1/Klf4/Plpp3/Epha2/Plekhg5/Krit1/Kdr/Scarb1/Hspb1/Ephb4/Stard13/Met/Foxp1/Pparg/Hmox1/Calr/Tns3/Flt4/Map2k3/Stat5a/Pdcd6/Myh9/Vegfa",23
"GO:1903311","regulation of mRNA metabolic process","28/1081","317/28943",2.5764013500241e-05,0.000562673265373357,0.000388723006706909,"Ikbke/Btg2/Cdk9/Fastkd1/Noct/Sf3b4/Tardbp/Srpk2/Tra2a/Apobec1/Cnot3/Snrpa/Snrnp70/Tirap/Pcbp4/Adarb1/Tob1/Jmjd6/Pabpc1/Srsf3/Vegfa/Safb2/Safb/Khsrp/Zfp36l2/Sf1/Rbm3/Rbm10",28
"GO:0034614","cellular response to reactive oxygen species","17/1081","143/28943",2.58744773110812e-05,0.000562673265373357,0.000388723006706909,"Jun/Cd36/Met/Foxp1/Rps3/Bnip3/Nol3/Smpd3/Ptprk/Egfr/Rack1/Trp53/Pdk2/Net1/Gch1/Ppargc1b/Rela",17
"GO:0034620","cellular response to unfolded protein","13/1081","89/28943",2.59166931331791e-05,0.000562673265373357,0.000388723006706909,"Bok/Atf6/Optn/Hspa5/Hspb8/Creb3l2/Eif2ak3/Bag3/Herpud1/Ern1/Pdia6/Hspa1b/Ermp1",13
"GO:0042752","regulation of circadian rhythm","16/1081","129/28943",2.61702120100805e-05,0.000565625413124612,0.000390762498932205,"Npas2/Adora1/Noct/Tardbp/Per3/Ppargc1a/Ppp1cc/Bhlhe40/Pparg/Arntl/Cry1/Adcy1/Per1/Trp53/Nr1d2/Ppara",16
"GO:0150115","cell-substrate junction organization","14/1081","102/28943",2.63481525249174e-05,0.000565625413124612,0.000390762498932205,"Tsc1/Ptprj/S100a10/Kdr/Ptprk/Dapk3/Actn1/Dusp22/Fermt2/Enpp2/Itga5/Vegfa/Rhod/Sorbs1",14
"GO:0010884","positive regulation of lipid storage","7/1081","25/28943",2.64711856308781e-05,0.000565625413124612,0.000390762498932205,"Ikbke/Fitm2/Plin2/Cd36/Acacb/Scarb1/Plin5",7
"GO:2001169","regulation of ATP biosynthetic process","7/1081","25/28943",2.64711856308781e-05,0.000565625413124612,0.000390762498932205,"Pid1/Vcp/Ak4/Ppargc1a/Stat3/Myc/Ppara",7
"GO:0019079","viral genome replication","16/1081","130/28943",2.88235262880345e-05,0.000613464500445332,0.000423812147824063,"Nr5a2/Vcp/Srpk2/Resf1/Atg16l2/Tmem41b/Gas6/Rad23a/Shfl/Zfp809/Hacd3/Plscr1/Adarb1/Rsad2/Pabpc1/Ppara",16
"GO:1900407","regulation of cellular response to oxidative stress","13/1081","90/28943",2.926828116312e-05,0.000620487560658143,0.000428664031235293,"Tsc1/Mcl1/Fzd1/Cd36/Hspb1/Met/Foxp1/Nol3/Aifm2/Rack1/Trp53/Ubqln1/Gch1",13
"GO:0044275","cellular carbohydrate catabolic process","9/1081","44/28943",2.98333454912187e-05,0.000629996350490344,0.000435233181755114,"Sord/Agl/Pgd/Stbd1/Gabarapl1/Adra1b/Trp53/Tkfc/Ppp1r3c",9
"GO:1904951","positive regulation of establishment of protein localization","29/1081","337/28943",3.01617572533839e-05,0.000634453150629546,0.000438312163567503,"Mff/Mpc2/Lrp2/Chp1/Kcnb1/Tlr2/Nr0b2/Tardbp/Dynll1/Edem1/Pparg/C2cd5/Rasl2-9/Bag3/Gas6/Prkaca/Hyal2/Mcu/Ank3/Rack1/Ppm1a/Akap5/Ipo5/Sybu/Tomm70a/Ppard/Myom1/B3gat3/Osbp",29
"GO:0018108","peptidyl-tyrosine phosphorylation","28/1081","320/28943",3.05147406241695e-05,0.00063939026284597,0.000441722969133224,"Clk1/Ptpn4/Adora1/Psen2/Ptprj/Lrp4/Efna1/Il6ra/Plpp3/Cd36/Kdr/Sh2b3/Nox4/Gas6/Hyal2/Dyrk2/Egfr/Flt4/Trp53/Vtn/Stat5a/Dusp22/Ghr/Enpp2/Itga5/Tnk2/Vegfa/Osbp",28
"GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","12/1081","78/28943",3.1005785692972e-05,0.000647170955429369,0.000447098263111825,"Stat1/Bok/F3/Vcp/Hip1r/Eif2ak3/Pparg/Rps27l/Rack1/Pdcd6/Myc/Slc11a2",12
"GO:0016032","viral process","30/1081","355/28943",3.11715544083743e-05,0.000648128550506429,0.000447759817979401,"Stat1/Nr5a2/Usp6nl/Cdk9/Them4/Vcp/Jun/Tardbp/Srpk2/Resf1/Atg16l2/Tmem41b/Gas6/Rad23a/Shfl/Zfp809/Hacd3/Plscr1/Hyal2/Adarb1/Trp53/Hexim1/Rsad2/Map3k1/Pabpc1/Ly6e/Ppara/Crebbp/Npc1/Ace2",30
"GO:0016241","regulation of macroautophagy","15/1081","117/28943",3.13077625817462e-05,0.000648466530716169,0.000447993311716215,"Qsox1/Optn/Tsc1/Tlr2/Kdr/Hspb8/Bag3/Bnip3/Slc25a4/Hmox1/Irgm1/Trp53/Ubqln1/Npc1/Slc25a5",15
"GO:0051896","regulation of protein kinase B signaling","19/1081","175/28943",3.22334310125211e-05,0.000665091328449195,0.000459478558587485,"Igfbp5/Rapgef1/Lrp2/Ptprj/F3/Klf4/Epha2/Sh2b3/Met/Nox4/Gas6/Hyal2/Egfr/Rack1/Pdcd6/Fermt2/Ppara/Thpo/Vegfa",19
"GO:1901888","regulation of cell junction assembly","22/1081","222/28943",3.32324123645053e-05,0.00068309665871679,0.000471917546805142,"Tsc1/Rapgef1/Ptprj/Nphp1/Tlr2/S100a10/Epha2/Fzd1/Kdr/Lrfn3/Prkaca/Dapk3/Dusp22/Fermt2/Enpp2/Amigo2/Cldn5/Vegfa/Nedd4l/Rhod/Bhlhb9/Ace2",22
"GO:0051091","positive regulation of DNA-binding transcription factor activity","25/1081","271/28943",3.35657087506638e-05,0.000683242742615565,0.000472018468913687,"Ikbke/Fcgr2b/Tlr2/Cth/Plpp3/Fzd1/Cd36/Ppargc1a/Wnt2/Pparg/Phb2/Csrp3/Crtc3/Fzd4/Rps3/Tirap/Lrrfip2/Irak3/Adcy1/Stat3/Ifrd1/Crebbp/Vegfa/Ppargc1b/Rela",25
"GO:0030730","sequestering of triglyceride","6/1081","18/28943",3.37703757315922e-05,0.000683242742615565,0.000472018468913687,"Fitm2/Plin2/Pparg/Pnpla2/Ppara/Plin5",6
"GO:0002181","cytoplasmic translation","17/1081","146/28943",3.38793894205404e-05,0.000683242742615565,0.000472018468913687,"Rps8/Rpl11/Cpeb2/Rpl9/Rpl5/Rpl32/Rps19/Rps3/Rps25/Rpl29/Rps7/Eif5/Rps24/Pabpc1/Rpl3/Eif4a2/Rps18",17
"GO:0010821","regulation of mitochondrion organization","17/1081","146/28943",3.38793894205404e-05,0.000683242742615565,0.000472018468913687,"Mff/Bok/Bmf/Ppargc1a/Kdr/Hip1r/Pparg/Bnip3/Slc25a4/Nol3/Mcu/Stat2/Trp53/Ddhd1/Cyrib/Fas/Slc25a5",17
